Restaurant ID,Restaurant Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Primary Cuisine,Cost Category,Popularity
18126111,Cafe Delhi Heights,1,New Delhi,"Sangam Courtyard, RK Puram",77.1734996,28.571681,"continental, american, italian, seafood, north indian, cafe",2000,INDIAN RUPEES(RS.),Yes,No,No,4,4.0,304,continental,High,0.0278031827327602
18053052,Delhi Club House,1,New Delhi,"Sangam Courtyard, RK Puram",77.1738591,28.5724323,"north indian, continental, asian",1700,INDIAN RUPEES(RS.),No,No,No,3,4.1,416,north indian,High,0.03804646058167185
18034053,The Fatty Bao,1,New Delhi,"Sangam Courtyard, RK Puram",77.1734996,28.571681,"asian, sushi",1800,INDIAN RUPEES(RS.),Yes,No,No,3,4.1,695,asian,High,0.06356319736601426
18144458,Ziu,1,New Delhi,"Sangam Courtyard, RK Puram",77.1738591,28.5724323,thai,1500,INDIAN RUPEES(RS.),No,No,No,3,4.1,259,thai,High,0.023687580025608196
306801,Al-Arabi Restaurant,1,New Delhi,Sarita Vihar,77.300312,28.53354,"arabian, north indian",600,INDIAN RUPEES(RS.),No,No,No,2,2.9,7,arabian,High,0.0006402048655569782
7815,Bikaner Sweets,1,New Delhi,Sarita Vihar,77.2919183,28.5353106,"mithai, street food",100,INDIAN RUPEES(RS.),No,No,No,1,3.0,9,mithai,High,0.0008231205414304006
1461,Chawla's_,1,New Delhi,Sarita Vihar,77.2868798,28.5336131,north indian,500,INDIAN RUPEES(RS.),No,No,No,2,3.0,19,north indian,High,0.0017376989207975124
18339800,DELI2NITE,1,New Delhi,Sarita Vihar,77.2970357,28.5325576,"north indian, fast food, chinese",700,INDIAN RUPEES(RS.),No,Yes,No,2,2.6,15,north indian,High,0.0013718675690506676
309728,Green Chick Chop,1,New Delhi,Sarita Vihar,77.2918036,28.5351351,"raw meats, north indian, fast food",350,INDIAN RUPEES(RS.),No,No,No,1,3.3,14,raw meats,High,0.0012804097311139564
308536,Laziz Fast Food & Laziz Khana,1,New Delhi,Sarita Vihar,77.2909739,28.5352265,"north indian, chinese",350,INDIAN RUPEES(RS.),No,No,No,1,2.8,7,north indian,High,0.0006402048655569782
18357533,New Zaika Kathi Rolls,1,New Delhi,Sarita Vihar,77.2917987,28.5351255,fast food,300,INDIAN RUPEES(RS.),No,No,No,1,3.1,8,fast food,High,0.0007316627034936894
18424619,Sardar Ji Chaap & Rolls,1,New Delhi,Sarita Vihar,77.2910441,28.5349496,fast food,200,INDIAN RUPEES(RS.),No,No,No,1,3.2,7,fast food,High,0.0006402048655569782
7824,Shri Bala Ji,1,New Delhi,Sarita Vihar,77.2983439,28.5381337,north indian,150,INDIAN RUPEES(RS.),No,No,No,1,3.0,14,north indian,High,0.0012804097311139564
18219530,The Kitchen Exotica,1,New Delhi,Sarita Vihar,77.2821107,28.5400233,"north indian, chinese",600,INDIAN RUPEES(RS.),No,No,No,2,3.0,9,north indian,High,0.0008231205414304006
303057,Wake And Bake,1,New Delhi,Sarita Vihar,77.297525,28.5318684,"bakery, desserts",500,INDIAN RUPEES(RS.),No,No,No,2,3.2,16,bakery,High,0.0014633254069873788
307409,Neha's Biscotte,1,New Delhi,Sarita Vihar,77.2868353,28.5336327,"bakery, desserts",400,INDIAN RUPEES(RS.),No,No,No,1,3.5,40,bakery,High,0.003658313517468447
7803,Bikaner Sweets,1,New Delhi,Sarita Vihar,77.2985617,28.5380821,"mithai, street food",100,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,mithai,High,9.145783793671118e-05
18472439,Biryani Bot,1,New Delhi,Sarita Vihar,0.0,0.0,biryani,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,3,biryani,High,0.0002743735138101335
18424883,Brij Ki Rasoi,1,New Delhi,Sarita Vihar,77.2998315,28.5335902,"north indian, south indian, mughlai",250,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,north indian,High,9.145783793671118e-05
18357939,Devika Restaurant,1,New Delhi,Sarita Vihar,77.2985607,28.5378528,south indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,south indian,High,0.0
18357941,Facebook Fast Food,1,New Delhi,Sarita Vihar,77.2991003,28.5335599,"north indian, mughlai, chinese",750,INDIAN RUPEES(RS.),No,No,No,2,0.0,0,north indian,High,0.0
310198,Jo's Peace of Cake,1,New Delhi,Sarita Vihar,77.2961381,28.5375838,"bakery, desserts",300,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,bakery,High,9.145783793671118e-05
18390309,Kaka's Tiffin Service,1,New Delhi,Sarita Vihar,77.2963255,28.5374192,north indian,150,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18364414,MK Tiffin Service,1,New Delhi,Sarita Vihar,77.2853594,28.5388021,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,north indian,High,9.145783793671118e-05
7905,Moni Bakers,1,New Delhi,Sarita Vihar,77.2972152,28.5325746,bakery,150,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,bakery,High,0.00018291567587342235
18357819,Nutri Lunch,1,New Delhi,Sarita Vihar,77.2921201,28.532939,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
7818,Om Aggarwal Sweets,1,New Delhi,Sarita Vihar,77.2985251,28.5384507,mithai,100,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,mithai,High,9.145783793671118e-05
18357948,Sansar Hotel,1,New Delhi,Sarita Vihar,77.2976641,28.532348,north indian,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,north indian,High,0.0
18357943,Shama Muradabadi Chicken Biryani,1,New Delhi,Sarita Vihar,77.2990585,28.5334587,mughlai,400,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,mughlai,High,0.0
18372279,Midnight Delight,1,New Delhi,Sarita Vihar,77.2884321,28.5293671,"north indian, chinese",400,INDIAN RUPEES(RS.),No,Yes,No,1,2.4,8,north indian,High,0.0007316627034936894
18384138,Ashok & Ashok Meat Dhaba,1,New Delhi,Sarojini Nagar,77.1936317,28.5694278,north indian,650,INDIAN RUPEES(RS.),No,Yes,No,2,3.2,11,north indian,High,0.001006036217303823
18211312,Durga Sweets Corner,1,New Delhi,Sarojini Nagar,77.1940306,28.5697442,"mithai, street food",100,INDIAN RUPEES(RS.),No,No,No,1,3.2,16,mithai,High,0.0014633254069873788
7591,Hot Pot,1,New Delhi,Sarojini Nagar,77.1954232,28.5762852,"fast food, street food",150,INDIAN RUPEES(RS.),No,No,No,1,2.7,16,fast food,High,0.0014633254069873788
1634,Kwic Bitte Restaurant,1,New Delhi,Sarojini Nagar,77.1957611,28.5761246,"chinese, south indian",300,INDIAN RUPEES(RS.),No,No,No,1,3.3,38,chinese,High,0.003475397841595025
307618,Khandani Pakodewala,1,New Delhi,Sarojini Nagar,77.1937667,28.5697323,street food,100,INDIAN RUPEES(RS.),No,No,No,1,3.7,223,street food,High,0.020395097859886593
306535,Kulcha King,1,New Delhi,Sarojini Nagar,77.1940263,28.5697787,street food,200,INDIAN RUPEES(RS.),No,Yes,No,1,3.8,168,street food,High,0.015364916773367477
18396418,Cake Spot,1,New Delhi,Sarojini Nagar,77.1939753,28.5696602,"bakery, fast food",400,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,bakery,High,0.0
18357568,Chicken Point,1,New Delhi,Sarojini Nagar,77.1936712,28.5699787,"mughlai, north indian",600,INDIAN RUPEES(RS.),No,No,No,2,0.0,0,mughlai,High,0.0
18425158,Chowringhee,1,New Delhi,Sarojini Nagar,77.1930423,28.5695602,fast food,250,INDIAN RUPEES(RS.),No,Yes,No,1,0.0,1,fast food,High,9.145783793671118e-05
18492652,Koolees Milkshake Bar,1,New Delhi,Sarojini Nagar,0.0,0.0,beverages,150,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,beverages,High,0.0
18425149,Krispy Kitchen,1,New Delhi,Sarojini Nagar,77.2012795,28.5797196,"chinese, fast food",300,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,chinese,High,9.145783793671118e-05
18489497,Mughlai Point,1,New Delhi,Sarojini Nagar,77.1938509,28.5698167,mughlai,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,mughlai,High,9.145783793671118e-05
18486878,Shama Chicken Corner,1,New Delhi,Sarojini Nagar,77.1935675,28.5694755,mughlai,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,0,mughlai,High,0.0
3464,Alfa Kathi Rolls,1,New Delhi,Satyaniketan,77.1687579,28.5875672,fast food,250,INDIAN RUPEES(RS.),No,No,No,1,2.6,23,fast food,High,0.002103530272544357
18252361,Angeethi Express,1,New Delhi,Satyaniketan,77.1700401,28.5879735,"north indian, chinese, fast food",400,INDIAN RUPEES(RS.),No,No,No,1,3.2,11,north indian,High,0.001006036217303823
18252412,Backbenchers,1,New Delhi,Satyaniketan,77.1692313,28.5887026,"cafe, continental, italian, north indian",700,INDIAN RUPEES(RS.),No,No,No,2,3.4,178,cafe,High,0.01627949515273459
1637,Bake Day,1,New Delhi,Satyaniketan,77.1690516,28.5876997,"bakery, fast food",400,INDIAN RUPEES(RS.),No,Yes,No,1,3.2,82,bakery,High,0.0074995427108103165
3463,Balaji Dhaba,1,New Delhi,Satyaniketan,77.1689617,28.5876911,north indian,300,INDIAN RUPEES(RS.),No,No,No,1,2.7,11,north indian,High,0.001006036217303823
18454499,Bhukkad,1,New Delhi,Satyaniketan,77.169099,28.588787,north indian,500,INDIAN RUPEES(RS.),No,Yes,No,2,3.2,8,north indian,High,0.0007316627034936894
609,Cafe Coffee Day,1,New Delhi,Satyaniketan,77.1688269,28.5884398,cafe,450,INDIAN RUPEES(RS.),No,No,No,1,3.3,78,cafe,High,0.007133711359063472
18441687,Cafe Cones & Curries,1,New Delhi,Satyaniketan,77.1672543,28.5877965,"fast food, north indian",400,INDIAN RUPEES(RS.),No,No,No,1,3.1,6,fast food,High,0.000548747027620267
305472,Cafe Trance & Lounge,1,New Delhi,Satyaniketan,77.1688109,28.5884242,"cafe, fast food",500,INDIAN RUPEES(RS.),No,No,No,2,2.6,21,cafe,High,0.0019206145966709346
4649,Chinese Hut,1,New Delhi,Satyaniketan,77.1693212,28.587367,chinese,500,INDIAN RUPEES(RS.),No,Yes,No,2,3.2,33,chinese,High,0.0030181086519114686
300267,Chocolate Square,1,New Delhi,Satyaniketan,77.1688269,28.5880814,"bakery, desserts",300,INDIAN RUPEES(RS.),No,No,No,1,3.4,76,bakery,High,0.00695079568319005
304976,Chocolate Temptation,1,New Delhi,Satyaniketan,77.1684226,28.5878187,"bakery, desserts",500,INDIAN RUPEES(RS.),No,Yes,No,2,3.3,62,bakery,High,0.005670385952076093
18423129,Flirty Momo's,1,New Delhi,Satyaniketan,77.1683952,28.5883364,chinese,350,INDIAN RUPEES(RS.),No,No,No,1,3.0,8,chinese,High,0.0007316627034936894
18456150,Food Junkies,1,New Delhi,Satyaniketan,0.0,0.0,"north indian, chinese, mughlai",300,INDIAN RUPEES(RS.),No,No,No,1,3.2,11,north indian,High,0.001006036217303823
18157391,Frozen Fantasy,1,New Delhi,Satyaniketan,77.1691415,28.5888732,"desserts, beverages",300,INDIAN RUPEES(RS.),No,No,No,1,3.3,31,desserts,High,0.0028351929760380467
18469968,Hooters,1,New Delhi,Satyaniketan,0.0,0.0,"continental, mexican, fast food, north indian, chinese",500,INDIAN RUPEES(RS.),No,No,No,2,3.1,6,continental,High,0.000548747027620267
18292083,Katwalk Lounge,1,New Delhi,Satyaniketan,77.1683813,28.5880382,"cafe, italian",600,INDIAN RUPEES(RS.),No,No,No,2,3.3,22,cafe,High,0.002012072434607646
18356773,Mom Hand Momos,1,New Delhi,Satyaniketan,77.16901079,28.58770395,chinese,100,INDIAN RUPEES(RS.),No,No,No,1,3.3,8,chinese,High,0.0007316627034936894
309811,Muradabadi Biryani Centre,1,New Delhi,Satyaniketan,77.1690325,28.5875051,mughlai,450,INDIAN RUPEES(RS.),No,No,No,1,2.9,20,mughlai,High,0.0018291567587342234
18453788,NCR Cafe ,1,New Delhi,Satyaniketan,77.1670746,28.5876001,"cafe, chinese, fast food",800,INDIAN RUPEES(RS.),No,No,No,2,3.0,4,cafe,High,0.0003658313517468447
18460981,Peri Peri Momos,1,New Delhi,Satyaniketan,77.16854351,28.58765741,"chinese, fast food",300,INDIAN RUPEES(RS.),No,No,No,1,3.2,9,chinese,High,0.0008231205414304006
18287389,Rosartí© Chocolate,1,New Delhi,Satyaniketan,77.1652844,28.5738064,desserts,200,INDIAN RUPEES(RS.),No,No,No,1,3.4,15,desserts,High,0.0013718675690506676
1629,Shanghai Restaurant,1,New Delhi,Satyaniketan,77.1691415,28.587529,"north indian, mughlai, chinese",300,INDIAN RUPEES(RS.),No,No,No,1,2.5,23,north indian,High,0.002103530272544357
18288761,SharpShooters Roof Top Cafe,1,New Delhi,Satyaniketan,77.1687371,28.5885208,"cafe, chinese, italian",450,INDIAN RUPEES(RS.),No,No,No,1,3.0,18,cafe,High,0.0016462410828608012
7603,Stuti Restaurant,1,New Delhi,Satyaniketan,77.1689617,28.5875118,north indian,250,INDIAN RUPEES(RS.),No,No,No,1,3.0,26,north indian,High,0.0023779037863544904
18204486,The Addictions,1,New Delhi,Satyaniketan,77.1683776,28.5879488,"north indian, chinese",450,INDIAN RUPEES(RS.),No,No,No,1,2.6,31,north indian,High,0.0028351929760380467
18341806,The Kahuna,1,New Delhi,Satyaniketan,0.0,0.0,"chinese, continental, italian, north indian",800,INDIAN RUPEES(RS.),No,No,No,2,3.1,27,chinese,High,0.002469361624291202
18423125,Turn Up,1,New Delhi,Satyaniketan,77.1692496,28.5887711,"north indian, chinese",1200,INDIAN RUPEES(RS.),No,No,No,3,3.0,6,north indian,High,0.000548747027620267
18175323,Wow! Momo,1,New Delhi,Satyaniketan,77.1691141,28.5887241,"chinese, fast food",350,INDIAN RUPEES(RS.),No,No,No,1,3.4,154,chinese,High,0.014084507042253521
18237321,Echoes Satyaniketan,1,New Delhi,Satyaniketan,77.1671645,28.5876087,"cafe, continental, italian, mexican, chinese, american",600,INDIAN RUPEES(RS.),No,No,No,2,4.7,1563,cafe,High,0.14294860069507956
18336489,#OFF Campus,1,New Delhi,Satyaniketan,77.1687371,28.5885208,"cafe, continental, italian, fast food",800,INDIAN RUPEES(RS.),Yes,Yes,No,2,3.7,216,cafe,High,0.019754892994329615
312772,2 Bandits Lounge & Bar,1,New Delhi,Satyaniketan,77.1670164,28.5876339,"italian, continental, mexican, north indian",1500,INDIAN RUPEES(RS.),Yes,No,No,3,3.9,1316,italian,High,0.1203585147247119
351,"34, Chowringhee Lane",1,New Delhi,Satyaniketan,77.1684675,28.5884054,fast food,350,INDIAN RUPEES(RS.),No,No,No,1,3.5,345,fast food,High,0.03155295408816536
309140,Amigo's Hub,1,New Delhi,Satyaniketan,77.1683327,28.5879893,"cafe, fast food",500,INDIAN RUPEES(RS.),No,Yes,No,2,3.7,193,cafe,High,0.017651362721785257
311854,CAD M CAD B,1,New Delhi,Satyaniketan,77.1690522,28.5875169,"fast food, italian, beverages",600,INDIAN RUPEES(RS.),No,Yes,No,2,3.5,60,fast food,High,0.0054874702762026705
18391128,Cafe 121,1,New Delhi,Satyaniketan,77.1686921,28.5882925,"continental, american, italian, north indian, chinese",600,INDIAN RUPEES(RS.),No,Yes,No,2,3.6,23,continental,High,0.002103530272544357
18228894,Cafe Hera Pheri,1,New Delhi,Satyaniketan,77.1676138,28.5879205,"cafe, italian, chinese, north indian",500,INDIAN RUPEES(RS.),No,No,No,2,3.8,401,cafe,High,0.03667459301262118
18429392,Cafe Tansen,1,New Delhi,Satyaniketan,77.1670746,28.5876897,"north indian, chinese",950,INDIAN RUPEES(RS.),Yes,No,No,2,3.5,20,north indian,High,0.0018291567587342234
18364239,CafíÂ Befikre,1,New Delhi,Satyaniketan,77.17,28.59,"chinese, continental",600,INDIAN RUPEES(RS.),No,Yes,No,2,3.8,80,chinese,High,0.007316627034936894
300815,Cafí© 101,1,New Delhi,Satyaniketan,77.1683776,28.5879488,"cafe, italian, north indian",600,INDIAN RUPEES(RS.),No,Yes,No,2,3.6,365,cafe,High,0.03338211084689958
18322638,Canteen Till I Die,1,New Delhi,Satyaniketan,77.1684226,28.5879083,"cafe, fast food",300,INDIAN RUPEES(RS.),No,No,No,1,3.9,91,cafe,High,0.008322663252240717
2215,China Bowl,1,New Delhi,Satyaniketan,77.1674341,28.5879033,"chinese, thai, japanese, tibetan",800,INDIAN RUPEES(RS.),No,Yes,No,2,3.9,363,chinese,High,0.03319919517102616
304162,Chowringhee,1,New Delhi,Satyaniketan,77.1682428,28.5880703,"street food, chinese, north indian",600,INDIAN RUPEES(RS.),No,Yes,No,2,3.6,364,street food,High,0.03329065300896287
18157395,Crazy Kitchen Lounge & Terrace,1,New Delhi,Satyaniketan,77.1678462,28.5881358,"north indian, chinese, italian",700,INDIAN RUPEES(RS.),No,Yes,No,2,3.9,176,north indian,High,0.01609657947686117
309865,FrenZone,1,New Delhi,Satyaniketan,77.1670746,28.5876001,"north indian, chinese, fast food, cafe",800,INDIAN RUPEES(RS.),Yes,Yes,No,2,3.9,288,north indian,High,0.02633985732577282
18249109,Giani,1,New Delhi,Satyaniketan,77.1683478,28.5882542,"ice cream, desserts",400,INDIAN RUPEES(RS.),No,Yes,No,1,3.5,27,ice cream,High,0.002469361624291202
18355138,Grill Master,1,New Delhi,Satyaniketan,77.16855716,28.58764742,fast food,300,INDIAN RUPEES(RS.),No,Yes,No,1,3.7,26,fast food,High,0.0023779037863544904
300185,High On Burgers,1,New Delhi,Satyaniketan,77.1691415,28.587529,"fast food, burger",300,INDIAN RUPEES(RS.),No,Yes,No,1,3.5,115,fast food,High,0.010517651362721786
300269,Kev's,1,New Delhi,Satyaniketan,77.1688007,28.5885707,fast food,100,INDIAN RUPEES(RS.),No,No,No,1,3.9,184,fast food,High,0.016828242180354856
18398506,Madira,1,New Delhi,Satyaniketan,77.1689183,28.588887,"cafe, north indian, chinese",800,INDIAN RUPEES(RS.),No,No,No,2,3.6,67,cafe,High,0.006127675141759649
313296,Nature Hut Cafe,1,New Delhi,Satyaniketan,77.1691864,28.5888327,"chinese, thai, continental, fast food, north indian",750,INDIAN RUPEES(RS.),Yes,Yes,No,2,3.9,117,chinese,High,0.010700567038595208
18445781,Papa Buns,1,New Delhi,Satyaniketan,0.0,0.0,cafe,250,INDIAN RUPEES(RS.),No,No,No,1,3.6,25,cafe,High,0.0022864459484177794
18372705,Pirates of Campus,1,New Delhi,Satyaniketan,77.1672543,28.5877069,"cafe, north indian, continental, italian",700,INDIAN RUPEES(RS.),No,Yes,No,2,3.7,43,cafe,High,0.00393268703127858
4278,Subway,1,New Delhi,Satyaniketan,77.1687371,28.5885208,"american, fast food, salad, healthy food",500,INDIAN RUPEES(RS.),No,Yes,No,2,3.6,144,american,High,0.01316992866288641
18312446,Sushiya Express,1,New Delhi,Satyaniketan,77.1685561,28.5883121,"sushi, asian",800,INDIAN RUPEES(RS.),No,Yes,No,2,3.7,74,sushi,High,0.006767880007316627
18261701,The Chai Story,1,New Delhi,Satyaniketan,77.1690516,28.5885957,cafe,300,INDIAN RUPEES(RS.),No,No,No,1,3.9,142,cafe,High,0.012987012987012988
18424602,The Food Truck Cafe,1,New Delhi,Satyaniketan,77.1679732,28.5881341,cafe,800,INDIAN RUPEES(RS.),No,No,No,2,3.9,35,cafe,High,0.003201024327784891
18358164,The Punter House,1,New Delhi,Satyaniketan,77.1672543,28.5877069,"cafe, continental, mexican, italian, north indian, chinese",800,INDIAN RUPEES(RS.),Yes,No,No,2,3.7,177,cafe,High,0.016188037314797878
18336204,Thikaana,1,New Delhi,Satyaniketan,77.1677396,28.5880523,"cafe, continental, italian, chinese",550,INDIAN RUPEES(RS.),No,No,No,2,3.6,83,cafe,High,0.0075910005487470275
18368002,Tin Town Cafí©,1,New Delhi,Satyaniketan,77.1676587,28.5880592,"cafe, north indian, continental, chinese",600,INDIAN RUPEES(RS.),No,Yes,No,2,3.9,142,cafe,High,0.012987012987012988
18245295,Uptown Cafe,1,New Delhi,Satyaniketan,77.1676138,28.5880101,"cafe, continental, chinese, north indian, italian",1000,INDIAN RUPEES(RS.),Yes,Yes,No,3,3.6,244,cafe,High,0.022315712456557526
18268693,Vadapav Junction,1,New Delhi,Satyaniketan,77.1689617,28.5876911,street food,150,INDIAN RUPEES(RS.),No,Yes,No,1,3.7,48,street food,High,0.004389976220962136
18472609,Crispers,1,New Delhi,Satyaniketan,77.1683519,28.5880191,"fast food, beverages",300,INDIAN RUPEES(RS.),No,No,No,1,0.0,3,fast food,High,0.0002743735138101335
300183,Pizza Hut Delivery,1,New Delhi,Satyaniketan,77.1679982,28.5881378,"italian, pizza",800,INDIAN RUPEES(RS.),No,Yes,No,2,2.3,114,italian,High,0.010426193524785073
18216918,Wrapss,1,New Delhi,Satyaniketan,77.1684675,28.5884054,"chinese, fast food",350,INDIAN RUPEES(RS.),No,Yes,No,1,2.2,41,chinese,High,0.0037497713554051583
306503,Big Yellow Door,1,New Delhi,Satyaniketan,77.1675239,28.5879119,"cafe, fast food, italian",600,INDIAN RUPEES(RS.),No,No,No,2,4.2,3311,cafe,High,0.3028169014084507
18291230,Bombay Brunch,1,New Delhi,Satyaniketan,77.1691864,28.5888327,"street food, south indian",400,INDIAN RUPEES(RS.),No,Yes,No,1,4.1,295,street food,High,0.0269800621913298
18418239,Burgrill,1,New Delhi,Satyaniketan,77.1684226,28.5884459,"burger, fast food",450,INDIAN RUPEES(RS.),No,Yes,No,1,4.4,178,burger,High,0.01627949515273459
18391458,Cafe Kazbaah,1,New Delhi,Satyaniketan,77.1683221,28.5879999,"cafe, italian, continental",600,INDIAN RUPEES(RS.),No,No,No,2,4.0,49,cafe,High,0.004481434058898848
18418358,Eat Golf Repeat,1,New Delhi,Satyaniketan,77.1671645,28.5877879,"cafe, italian, continental, mexican",800,INDIAN RUPEES(RS.),No,No,No,2,4.1,37,cafe,High,0.0033839400036583134
18433610,Espress-o-Ville,1,New Delhi,Satyaniketan,77.1672993,28.5876664,"cafe, continental, italian",600,INDIAN RUPEES(RS.),No,No,No,2,4.0,48,cafe,High,0.004389976220962136
18391320,Frosty Rollies,1,New Delhi,Satyaniketan,77.17,28.59,"desserts, ice cream",250,INDIAN RUPEES(RS.),No,No,No,1,4.0,44,desserts,High,0.004024144869215292
18222586,Pipeline Cafe,1,New Delhi,Satyaniketan,77.1677935,28.5881169,"cafe, north indian, chinese, continental",650,INDIAN RUPEES(RS.),No,Yes,No,2,4.0,355,cafe,High,0.032467532467532464
18303832,QRO Gourmeteriia BY DARK HOUSE KAFE,1,New Delhi,Satyaniketan,77.1674341,28.5879033,"cafe, continental, italian, chinese, north indian",600,INDIAN RUPEES(RS.),No,Yes,No,2,4.2,349,cafe,High,0.0319187854399122
18349916,Superstar Cafí©,1,New Delhi,Satyaniketan,77.16886461,28.58839226,"cafe, continental, italian",600,INDIAN RUPEES(RS.),No,Yes,No,2,4.2,530,cafe,High,0.048472654106456924
18358675,TBH - The Big House Cafe,1,New Delhi,Satyaniketan,77.1679732,28.5882237,"cafe, continental, north indian, chinese, mexican",700,INDIAN RUPEES(RS.),No,Yes,No,2,4.0,107,cafe,High,0.009785988659228096
312142,The Biryani Co.,1,New Delhi,Satyaniketan,77.1706691,28.5871376,"hyderabadi, biryani, north indian",650,INDIAN RUPEES(RS.),No,Yes,No,2,4.2,295,hyderabadi,High,0.0269800621913298
307571,Wood Box Cafe,1,New Delhi,Satyaniketan,77.1688719,28.5886682,"cafe, fast food, italian, chinese",850,INDIAN RUPEES(RS.),Yes,Yes,No,2,4.1,1479,cafe,High,0.13526614230839584
311340,Young Wild Free Cafe,1,New Delhi,Satyaniketan,77.1671645,28.5877879,"cafe, italian, chinese, continental",500,INDIAN RUPEES(RS.),No,No,No,2,4.1,658,cafe,High,0.06017925736235595
7849,A-One Green Sweet Corner,1,New Delhi,SDA,77.1996828,28.5512397,"mithai, street food",200,INDIAN RUPEES(RS.),No,No,No,1,2.9,4,mithai,High,0.0003658313517468447
304950,Cake Symphony,1,New Delhi,SDA,77.1968157,28.5465265,"bakery, desserts",600,INDIAN RUPEES(RS.),No,No,No,2,3.1,15,bakery,High,0.0013718675690506676
304633,Charu Nanda's Home Baked Cakes,1,New Delhi,SDA,77.1964548,28.5462204,"bakery, desserts",300,INDIAN RUPEES(RS.),No,No,No,1,3.1,7,bakery,High,0.0006402048655569782
5848,Costa Coffee,1,New Delhi,SDA,77.1968785,28.5466246,cafe,600,INDIAN RUPEES(RS.),No,No,No,2,3.4,53,cafe,High,0.004847265410645693
18133471,IndoCheen,1,New Delhi,SDA,77.1967259,28.5464283,chinese,500,INDIAN RUPEES(RS.),No,No,No,2,3.2,49,chinese,High,0.004481434058898848
18312609,The Staircase Cafe by Doggy Style,1,New Delhi,SDA,77.1967259,28.5463387,"continental, italian",700,INDIAN RUPEES(RS.),No,Yes,No,2,2.6,100,continental,High,0.009145783793671118
18336481,Twisted Tacos,1,New Delhi,SDA,77.1969954,28.546723,mexican,850,INDIAN RUPEES(RS.),No,Yes,No,2,3.4,69,mexican,High,0.006310590817633071
18425760,Typsy Crow,1,New Delhi,SDA,77.1972261,28.5467864,"north indian, continental",1000,INDIAN RUPEES(RS.),No,No,No,3,2.9,15,north indian,High,0.0013718675690506676
18216936,Urban Dhaba,1,New Delhi,SDA,77.1969505,28.5467635,"north indian, chinese, mughlai",550,INDIAN RUPEES(RS.),No,Yes,No,2,2.5,40,north indian,High,0.003658313517468447
528,Barista,1,New Delhi,SDA,77.1966218,28.5465078,cafe,650,INDIAN RUPEES(RS.),No,Yes,No,2,3.6,104,cafe,High,0.009511615145417962
18349937,Keventers,1,New Delhi,SDA,77.1968157,28.5465265,beverages,400,INDIAN RUPEES(RS.),No,No,No,1,3.6,18,beverages,High,0.0016462410828608012
782,Little Punjab,1,New Delhi,SDA,77.1969056,28.5468937,north indian,200,INDIAN RUPEES(RS.),No,No,No,1,3.7,85,north indian,High,0.00777391622462045
312937,Miam,1,New Delhi,SDA,77.1968157,28.5465265,"bakery, desserts",800,INDIAN RUPEES(RS.),No,No,No,2,3.9,47,bakery,High,0.004298518383025425
18375411,Maharaja Food Club,1,New Delhi,SDA,77.1957825,28.5465624,north indian,300,INDIAN RUPEES(RS.),No,No,No,1,0.0,1,north indian,High,9.145783793671118e-05
18279458,Sugar Rush,1,New Delhi,SDA,77.1996906,28.551193,"bakery, mithai",200,INDIAN RUPEES(RS.),No,No,No,1,0.0,2,bakery,High,0.00018291567587342235
18433987,Tippy Tippy Tap,1,New Delhi,"Sector 15, Dwarka",77.20319497,28.6707758,"bakery, fast food",300,INDIAN RUPEES(RS.),No,No,No,1,3.1,9,bakery,High,0.0008231205414304006
2228,Alaturka,1,New Delhi,"Select Citywalk Mall, Saket",77.21908394,28.52912861,turkish,600,INDIAN RUPEES(RS.),No,Yes,No,2,3.4,202,turkish,High,0.018474483263215657
1643,Chicago Pizza,1,New Delhi,"Select Citywalk Mall, Saket",77.21942861,28.52857541,pizza,600,INDIAN RUPEES(RS.),No,Yes,No,2,3.4,271,pizza,High,0.024785074080848728
2910,Fast Trax,1,New Delhi,"Select Citywalk Mall, Saket",77.21819479,28.528614,fast food,250,INDIAN RUPEES(RS.),No,No,No,1,3.4,203,fast food,High,0.01856594110115237
7364,Khan Chacha,1,New Delhi,"Select Citywalk Mall, Saket",77.2193637,28.5281463,mughlai,650,INDIAN RUPEES(RS.),No,Yes,No,2,3.4,504,mughlai,High,0.046094750320102434
